ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	LEV	Levy	001		13	13	Yes			13292
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	LEV	Levy	001		13	13	Yes			13672
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	LEV	Levy	001		13	13	Yes			13865
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	LEV	Levy	001		13	13	Yes			14044
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	LIB	Liberty	001		8	8	Yes			1927
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	LIB	Liberty	001		8	8	Yes			1881
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	LIB	Liberty	001		8	8	Yes			1923
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	LIB	Liberty	001		8	8	Yes			1944
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	LIB	Liberty	001		8	8	Yes			1877
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	LIB	Liberty	001		8	8	Yes			1903
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	MAD	Madison	001		11	11	Yes			5284
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	MAD	Madison	001		11	11	Yes			5194
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	MAD	Madison	001		11	11	Yes			5421
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	MAD	Madison	001		11	11	Yes			5607
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	MAD	Madison	001		11	11	Yes			5200
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	MAD	Madison	001		11	11	Yes			5267
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	NAS	Nassau	001		15	15	Yes			37125
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	NAS	Nassau	001		15	15	Yes			37324
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	NAS	Nassau	001		15	15	Yes			37903
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	NAS	Nassau	001		15	15	Yes			35603
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	NAS	Nassau	001		15	15	Yes			36117
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	NAS	Nassau	001		15	15	Yes			36268
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	OKA	Okaloosa	001		52	52	Yes			68525
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	OKA	Okaloosa	001		52	52	Yes			68153
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	OKA	Okaloosa	001		52	52	Yes			68331
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	OKA	Okaloosa	001		52	52	Yes			72562
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	OKA	Okaloosa	001		52	52	Yes			70629
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	OKA	Okaloosa	001		52	52	Yes			71077
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	SAN	Santa Rosa	001		41	41	Yes			67996
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	SAN	Santa Rosa	001		41	41	Yes			67389
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	SAN	Santa Rosa	001		41	41	Yes			68465
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	SAN	Santa Rosa	001		41	41	Yes			66417
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	SAN	Santa Rosa	001		41	41	Yes			66025
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	SAN	Santa Rosa	001		41	41	Yes			66312
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	SUW	Suwannee	001		16	16	Yes			12480
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	SUW	Suwannee	001		16	16	Yes			12176
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	SUW	Suwannee	001		16	16	Yes			12269
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	SUW	Suwannee	001		16	16	Yes			12562
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	SUW	Suwannee	001		16	16	Yes			12417
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	SUW	Suwannee	001		16	16	Yes			12498
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	TAY	Taylor	001		14	14	Yes			6005
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	TAY	Taylor	001		14	14	Yes			6152
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	TAY	Taylor	001		14	14	Yes			6436
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	TAY	Taylor	001		14	14	Yes			6108
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	TAY	Taylor	001		14	14	Yes			5860
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	TAY	Taylor	001		14	14	Yes			5936
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	UNI	Union	001		2	2	Yes			3698
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	UNI	Union	001		2	2	Yes			3634
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	UNI	Union	001		2	2	Yes			3688
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	UNI	Union	001		2	2	Yes			3662
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	UNI	Union	001		2	2	Yes			3674
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	UNI	Union	001		2	2	Yes			3696
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	WAK	Wakulla	001		12	12	Yes			11252
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	WAK	Wakulla	001		12	12	Yes			11195
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	WAK	Wakulla	001		12	12	Yes			11700
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	WAK	Wakulla	001		12	12	Yes			11300
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	WAK	Wakulla	001		12	12	Yes			10913
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	WAK	Wakulla	001		12	12	Yes			11065
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	WAL	Walton	001		21	21	Yes			27527
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	WAL	Walton	001		21	21	Yes			27167
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	WAL	Walton	001		21	21	Yes			27279
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	WAL	Walton	001		21	21	Yes			28006
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	WAL	Walton	001		21	21	Yes			27913
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	WAL	Walton	001		21	21	Yes			28152
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	WAS	Washington	001		12	12	Yes			7766
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	WAS	Washington	001		12	12	Yes			7654
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	WAS	Washington	001		12	12	Yes			7668
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	WAS	Washington	001		12	12	Yes			7585
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	WAS	Washington	001		12	12	Yes			7516
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	WAS	Washington	001		12	12	Yes			7614
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	ALA	Alachua	001		0	0	No			47936
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	ALA	Alachua	001		0	0	No			52467
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	ALA	Alachua	001		0	0	No			47508
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	ALA	Alachua	001		0	0	No			36857
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	ALA	Alachua	001		0	0	No			51271
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	ALA	Alachua	001		0	0	No			53060
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	BAK	Baker	001		9	9	No			4269
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	BAK	Baker	001		9	9	No			4115
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	BAK	Baker	001		9	9	No			4415
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	BAK	Baker	001		9	9	No			4250
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	BAK	Baker	001		9	9	No			4095
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	BAK	Baker	001		9	9	No			4308
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	BAY	Bay	001		44	44	No			24744
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	BAY	Bay	001		44	44	No			24187
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	BAY	Bay	001		44	44	No			24064
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	BAY	Bay	001		44	44	No			23705
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	BAY	Bay	001		44	44	No			23192
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	BAY	Bay	001		44	44	No			24995
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	BRA	Bradford	001		14	14	No			3826
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	BRA	Bradford	001		14	14	No			3919
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	BRA	Bradford	001		14	14	No			3991
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	BRA	Bradford	001		14	14	No			3949
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	BRA	Bradford	001		14	14	No			4021
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	BRA	Bradford	001		14	14	No			3855
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	CAL	Calhoun	001		11	11	No			1976
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	CAL	Calhoun	001		11	11	No			2029
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	CAL	Calhoun	001		11	11	No			1953
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	CAL	Calhoun	001		11	11	No			2157
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	CAL	Calhoun	001		11	11	No			1999
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	CAL	Calhoun	001		11	11	No			1964
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	CLA	Clay	001		47	47	No			30709
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	CLA	Clay	001		47	47	No			31515
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	CLA	Clay	001		47	47	No			29871
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	CLA	Clay	001		47	47	No			32110
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	CLA	Clay	001		47	47	No			33053
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	CLA	Clay	001		47	47	No			31919
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	CLM	Columbia	001		22	22	No			9000
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	CLM	Columbia	001		22	22	No			9356
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	CLM	Columbia	001		22	22	No			8927
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	CLM	Columbia	001		22	22	No			9136
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	CLM	Columbia	001		22	22	No			8971
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	CLM	Columbia	001		22	22	No			8827
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	DIX	Dixie	001		10	10	No			2388
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	DIX	Dixie	001		10	10	No			2430
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	DIX	Dixie	001		10	10	No			2514
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	DIX	Dixie	001		10	10	No			2413
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	DIX	Dixie	001		10	10	No			2531
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	DIX	Dixie	001		10	10	No			2364
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	DUV	Duval	001		199	199	No			165257
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	DUV	Duval	001		199	199	No			168102
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	DUV	Duval	001		199	199	No			156681
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	DUV	Duval	001		199	199	No			134786
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	DUV	Duval	001		199	199	No			160310
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	DUV	Duval	001		199	199	No			154566
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	ESC	Escambia	001		80	80	No			45591
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	ESC	Escambia	001		80	80	No			47486
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	ESC	Escambia	001		80	80	No			43247
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	ESC	Escambia	001		80	80	No			45897
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	ESC	Escambia	001		80	80	No			49083
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	ESC	Escambia	001		80	80	No			48445
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	FRA	Franklin	001		8	8	No			1937
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	FRA	Franklin	001		8	8	No			1985
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	FRA	Franklin	001		8	8	No			1854
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	FRA	Franklin	001		8	8	No			1743
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	FRA	Franklin	001		8	8	No			1873
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	FRA	Franklin	001		8	8	No			1901
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	GAD	Gadsden	001		25	25	No			7266
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	GAD	Gadsden	001		25	25	No			7644
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	GAD	Gadsden	001		25	25	No			5897
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	GAD	Gadsden	001		25	25	No			6709
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	GAD	Gadsden	001		25	25	No			7858
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	GAD	Gadsden	001		25	25	No			7631
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	GIL	Gilchrist	001		10	10	No			2484
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	GIL	Gilchrist	001		10	10	No			2654
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	GIL	Gilchrist	001		10	10	No			2648
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	GIL	Gilchrist	001		10	10	No			2687
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	GIL	Gilchrist	001		10	10	No			2523
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	GIL	Gilchrist	001		10	10	No			2477
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	GUL	Gulf	001		10	10	No			2358
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	GUL	Gulf	001		10	10	No			2359
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	GUL	Gulf	001		10	10	No			2318
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	GUL	Gulf	001		10	10	No			2395
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	GUL	Gulf	001		10	10	No			2389
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	GUL	Gulf	001		10	10	No			2371
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	HAM	Hamilton	001		8	8	No			1813
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	HAM	Hamilton	001		8	8	No			1880
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	HAM	Hamilton	001		8	8	No			1820
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	HAM	Hamilton	001		8	8	No			1837
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	HAM	Hamilton	001		8	8	No			1794
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	HAM	Hamilton	001		8	8	No			1775
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	HOL	Holmes	001		8	8	No			2505
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	HOL	Holmes	001		8	8	No			2570
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	HOL	Holmes	001		8	8	No			2668
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	HOL	Holmes	001		8	8	No			2589
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	HOL	Holmes	001		8	8	No			2703
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	HOL	Holmes	001		8	8	No			2564
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	JAC	Jackson	001		14	14	No			6857
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	JAC	Jackson	001		14	14	No			7141
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	JAC	Jackson	001		14	14	No			6381
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	JAC	Jackson	001		14	14	No			6578
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	JAC	Jackson	001		14	14	No			6888
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	JAC	Jackson	001		14	14	No			6753
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	JEF	Jefferson	001		16	16	No			2434
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	JEF	Jefferson	001		16	16	No			2444
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	JEF	Jefferson	001		16	16	No			2194
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	JEF	Jefferson	001		16	16	No			2310
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	JEF	Jefferson	001		16	16	No			2532
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	JEF	Jefferson	001		16	16	No			2513
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	LAF	Lafayette	001		5	5	No			1125
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	LAF	Lafayette	001		5	5	No			1192
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	LAF	Lafayette	001		5	5	No			1144
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	LAF	Lafayette	001		5	5	No			1169
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	LAF	Lafayette	001		5	5	No			1122
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	LAF	Lafayette	001		5	5	No			1113
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	LEO	Leon	001		152	152	No			52861
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	LEO	Leon	001		152	152	No			53651
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	LEO	Leon	001		152	152	No			41403
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	LEO	Leon	001		152	152	No			49103
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	LEO	Leon	001		152	152	No			56537
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	LEO	Leon	001		152	152	No			55691
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	LEV	Levy	001		13	13	No			6468
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	LEV	Levy	001		13	13	No			6680
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	LEV	Levy	001		13	13	No			6592
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	LEV	Levy	001		13	13	No			6581
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	LEV	Levy	001		13	13	No			6315
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	LEV	Levy	001		13	13	No			6129
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	LIB	Liberty	001		8	8	No			1059
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	LIB	Liberty	001		8	8	No			1082
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	LIB	Liberty	001		8	8	No			1078
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	LIB	Liberty	001		8	8	No			1023
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	LIB	Liberty	001		8	8	No			1095
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	LIB	Liberty	001		8	8	No			1056
11/3/2020	NOP	Non-Partisan	D16	Shall Judge Adam S. Tanenbaum be retained in Office?	MAD	Madison	001		11	11	No			3137
11/3/2020	NOP	Non-Partisan	D14	Shall Judge Tim Osterhaus be retained in Office?	MAD	Madison	001		11	11	No			3153
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	MAD	Madison	001		11	11	No			2970
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	MAD	Madison	001		11	11	No			2880
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	MAD	Madison	001		11	11	No			3165
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	MAD	Madison	001		11	11	No			3132
11/3/2020	NOP	Non-Partisan	D13	Shall Judge Rachel Nordby be retained in Office?	NAS	Nassau	001		15	15	No			13157
11/3/2020	NOP	Non-Partisan	D12	Shall Judge Scott Makar be retained in Office?	NAS	Nassau	001		15	15	No			13123
11/3/2020	NOP	Non-Partisan	D11	Shall Judge Joseph Lewis Jr be retained in Office?	NAS	Nassau	001		15	15	No			12988
11/3/2020	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	NAS	Nassau	001		15	15	No			14689
